Date,Charge Category,Original Charge,Discount Type 1,Discount Amount,Post Discount,Adjustment,Billing Amount,Status,Gender,City,State,Program,Room,Schedule
6/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Inactive,male,,,Infant,,FD
9/1/2022,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
10/1/2022,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
11/1/2022,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
12/1/2022,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
1/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
2/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
3/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
4/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
5/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
6/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
7/1/2023,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,male,,,Infant,,FD
9/1/2022,Tuition,1155.00,Old Price Discount,-55.00,1100.00,0.00,1100.00,Inactive,female,,,Infant,,FD
2/1/2023,Tuition,1155.00,Sibling ,-57.75,1097.25,0.00,1097.25,Inactive,male,,,Infant,,FD
3/1/2023,Tuition,1155.00,Sibling ,-57.75,1097.25,0.00,1097.25,Inactive,male,,,Infant,,FD
1/1/2023,Tuition,1005.00,Sibling ,-50.25,954.75,0.00,954.75,Inactive,male,,,Infant,,FD
4/1/2023,Tuition,577.50,Sibling ,-28.87,548.63,0.00,548.63,Inactive,male,,,Infant,,FD
3/1/2023,Tuition,550.00,,-500.00,50.00,0.00,50.00,Inactive,female,,,Infant,,FD
8/1/2023,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Inactive,female,,,Infant,,FD
2/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,male,,,Infant,,FD
3/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,male,,,Infant,,FD
11/1/2022,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,male,,,Infant,,FD
12/1/2022,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,male,,,Infant,,FD
1/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,male,,,Infant,,FD
2/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,male,,,Infant,,FD
3/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,male,,,Infant,,FD
9/1/2022,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,female,,,Infant,,FD
10/1/2022,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,female,,,Infant,,FD
11/1/2022,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,female,,,Infant,,FD
12/1/2022,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,female,,,Infant,,FD
5/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,female,,,Infant,,FD
6/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,female,,,Infant,,FD
7/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Inactive,female,,,Infant,,FD
1/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Inactive,female,,,Infant,,FD
2/1/2023,Tuition,1100.00,,0.00,1100.00,0.00,1100.00,Inactive,female,,,Infant,,FD
1/1/2023,Tuition,1005.00,,0.00,1005.00,0.00,1005.00,Inactive,male,,,Infant,,FD
9/1/2022,Tuition,767.06,,0.00,767.06,0.00,767.06,Inactive,male,,,Infant,,FD
4/1/2023,Tuition,577.50,,0.00,577.50,0.00,577.50,Inactive,male,,,Infant,,FD
4/1/2023,Tuition,275.00,,0.00,275.00,0.00,275.00,Inactive,male,,,Infant,,FD
3/1/2023,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,5SD
4/1/2023,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,5SD
9/1/2022,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,FD
10/1/2022,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,FD
11/1/2022,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,FD
12/1/2022,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,FD
1/1/2023,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,FD
2/1/2023,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,FD
3/1/2023,Tuition,1000.00,Employee discount,-525.00,475.00,0.00,475.00,Inactive,female,,,Lower Elementary,,FD
6/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
7/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
8/10/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,female,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
5/1/2023,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Employee discount,-525.00,525.00,-50.00,475.00,Inactive,female,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Employee discount,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
10/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1000.00,Employee discount,-500.00,500.00,-500.00,0.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
10/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
11/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
12/1/2022,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
1/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
2/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
3/1/2023,Tuition,1000.00,Employee discount,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
8/2/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
5/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
5/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1000.00,Friends & Family,-145.00,855.00,-855.00,0.00,Inactive,female,,,Lower Elementary,,5SD
8/2/2022,Tuition,1050.00,Friends & Family,-262.50,787.50,0.00,787.50,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Friends & Family,-262.50,787.50,0.00,787.50,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Friends & Family,-262.50,787.50,-787.50,0.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,male,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,-850.00,0.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,female,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,female,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,female,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,female,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Friends & Family,-200.00,850.00,0.00,850.00,Inactive,female,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Friends & Family,-200.00,850.00,-850.00,0.00,Inactive,female,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Friends & Family,-262.50,787.50,0.00,787.50,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Friends & Family,-262.50,787.50,0.00,787.50,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Friends & Family,-262.50,787.50,0.00,787.50,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Friends & Family,-262.50,787.50,-787.50,0.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
5/1/2023,Tuition,1050.00,Friends & Family,-1050.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,FD
8/3/2022,Tuition,1000.00,Friends & Family,-300.00,700.00,-700.00,0.00,Inactive,female,,,Lower Elementary,,5SD
10/1/2022,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
11/1/2022,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
12/1/2022,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
1/1/2023,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
2/1/2023,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
3/1/2023,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
4/1/2023,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
5/1/2023,Tuition,1000.00,Friends & Family,-300.00,700.00,0.00,700.00,Inactive,female,,,Lower Elementary,,5SD
8/2/2022,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
9/1/2022,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
10/1/2022,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
11/1/2022,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
12/1/2022,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
1/1/2023,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
2/1/2023,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
3/1/2023,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
4/1/2023,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
5/1/2023,Tuition,1000.00,Friends & Family,-200.00,800.00,0.00,800.00,Inactive,male,,,Lower Elementary,,5SD
8/2/2022,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
9/1/2022,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
10/1/2022,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
11/1/2022,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
12/1/2022,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
1/1/2023,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
2/1/2023,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
3/1/2023,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
4/1/2023,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
5/1/2023,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
6/1/2023,Tuition,1000.00,Friends & Family,-1000.00,0.00,0.00,0.00,Inactive,male,,,Lower Elementary,,5SD
8/1/2023,Tuition,1102.50,Healthcare Worker,-152.50,950.00,-950.00,0.00,Inactive,male,,,Lower Elementary,,5SD
6/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Inactive,female,,,Lower Elementary,,FD
7/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Inactive,female,,,Lower Elementary,,FD
6/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Inactive,female,,,Lower Elementary,,FD
7/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Inactive,female,,,Lower Elementary,,FD
9/1/2022,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
10/1/2022,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
11/1/2022,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
12/1/2022,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
1/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
2/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
3/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
4/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
5/1/2023,Tuition,1000.00,Healthcare Worker,-50.00,950.00,0.00,950.00,Inactive,female,,,Lower Elementary,,5SD
6/1/2023,Tuition,1000.00,Military Discount,-50.00,950.00,0.00,950.00,Inactive,male,,,Lower Elementary,,5SD
7/1/2023,Tuition,1000.00,Military Discount,-50.00,950.00,0.00,950.00,Inactive,male,,,Lower Elementary,,5SD
8/1/2023,Tuition,1155.00,Old Price Discount,-105.00,1050.00,-1050.00,0.00,Inactive,male,,,Lower Elementary,,FD
8/1/2023,Tuition,1155.00,Old Price Discount,-105.00,1050.00,-1050.00,0.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,-1000.00,0.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
5/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,female,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
5/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
5/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,-1000.00,0.00,Inactive,male,,,Lower Elementary,,FD
8/10/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
9/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
10/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
11/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
12/1/2022,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
1/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
2/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
3/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Inactive,male,,,Lower Elementary,,FD
4/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,-500.00,500.00,Inactive,male,,,Lower Elementary,,FD
8/2/2022,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Inactive,male,,,Lower Elementary,,5SD
9/1/2022,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Inactive,male,,,Lower Elementary,,5SD
